			Bx	By	Bz
-300	20	-120	0.018545592	1.308809659	0.008576326
-300	20	-100	0.018150021	1.318768529	0.005736502
-300	20	-80	0.016016641	1.323783872	0.004257934
-300	20	-60	0.01488213	1.328102481	0.002389391
-300	20	-40	0.01415274	1.332111913	0.000373861
-300	20	-20	0.016148345	1.328260228	-0.002663561
-300	20	0	0.015717269	1.333040717	-0.000688318
-300	20	20	0.016799179	1.334890759	-0.002503869
-300	20	40	0.016794537	1.331717954	-0.002758344
-300	20	60	0.016670612	1.327977535	-0.002056127
-300	20	80	0.018339904	1.323047964	-0.004843578
-300	20	100	0.018497324	1.317000972	-0.006852918
-300	20	120	0.018839206	1.309943024	-0.007835506
-300	20	140	0.019987792	1.297783222	-0.006266714
-300	20	160	0.021503413	1.287936025	-0.011327834
-300	20	180	0.023396867	1.27843892	-0.013977627
-300	20	200	0.023863054	1.262176302	-0.016615082
-300	20	220	0.025346746	1.242246142	-0.017024149
-300	20	240	0.028281464	1.219458587	-0.025775499
-300	20	260	0.02547151	1.189809365	-0.024340912
-300	20	280	0.030096373	1.15498683	-0.028653249
-300	20	300	0.035420061	1.112383424	-0.036056144
-300	40	-300	0.074177573	1.135432477	0.074180621
-300	40	-280	0.069216589	1.171357883	0.065257213
-300	40	-260	0.063010094	1.204360867	0.051480257
-300	40	-240	0.058604676	1.228742486	0.046309705
-300	40	-220	0.052545845	1.254221133	0.035704853
-300	40	-200	0.051878846	1.272306715	0.040003389
-300	40	-180	0.044968278	1.288377037	0.023407403
-300	40	-160	0.043524872	1.303093849	0.022244013
-300	40	-140	0.041009617	1.314764213	0.021250293
-300	40	-120	0.038443509	1.322366595	0.015263265
-300	40	-100	0.03494743	1.328726273	0.009660479
-300	40	-80	0.031826466	1.3316375	0.009530237
-300	40	-60	0.035168969	1.337396942	0.005751991
-300	40	-40	0.034579228	1.340231515	0.003804644
-300	40	-20	0.033892338	1.343008124	0.00210253
-300	40	0	0.03407308	1.340181113	0.001334792
-300	40	20	0.031328017	1.340265903	-0.003431673
-300	40	40	0.036345882	1.340855494	-0.006648547
-300	40	60	0.034586352	1.336741207	-0.006668182
-300	40	80	0.036017484	1.332949786	-0.010259543
-300	40	100	0.038272174	1.327731268	-0.012960555
-300	40	120	0.041327144	1.320382005	-0.017513309
-300	40	140	0.042030644	1.312173684	-0.018331106
-300	40	160	0.043143784	1.300266666	-0.022968107
-300	40	180	0.043118802	1.287838673	-0.028901924
-300	40	200	0.053589225	1.268192119	-0.034429965
-300	40	220	0.057319727	1.247419006	-0.038787599
-300	40	240	0.061963269	1.225655556	-0.049781058
-300	40	260	0.061325924	1.200064948	-0.055838426
-300	40	280	0.066115971	1.160168953	-0.068398539
-300	40	300	0.073110454	1.13131113	-0.076203785
-300	60	-300	0.118763924	1.152718498	0.109360364
-300	60	-280	0.101836149	1.197014604	0.098986091
-300	60	-260	0.094231291	1.229038393	0.081153157
-300	60	-240	0.08719372	1.252477177	0.070677731
-300	60	-220	0.080791909	1.27530117	0.060979648
-300	60	-200	0.078642364	1.291643791	0.042185115
-300	60	-180	0.069167194	1.306643555	0.040310891
-300	60	-160	0.064749849	1.31934254	0.033146935
-300	60	-140	0.063154934	1.3304061	0.030937625
-300	60	-120	0.058071606	1.336467504	0.022673317
-300	60	-100	0.052774351	1.344335128	0.012188066
-300	60	-80	0.048629338	1.347631076	0.012684037
-300	60	-60	0.049680741	1.350784877	0.010471515
-300	60	-40	0.046981974	1.351247142	0.005976142
-300	60	-20	0.046079471	1.351807111	0.002687874
-300	60	0	0.045176969	1.35236708	-0.000600394
-300	60	20	0.046987029	1.351915273	-0.002785872
-300	60	40	0.046744709	1.351052219	-0.005271862
-300	60	60	0.049849892	1.347545476	-0.010459603
-300	60	80	0.050446492	1.343133536	-0.015820875
-300	60	100	0.053499917	1.339658135	-0.018831189
-300	60	120	0.058080383	1.332226326	-0.021885073
-300	60	140	0.064272704	1.327928018	-0.029462282
-300	60	160	0.064247721	1.315500026	-0.035396099
-300	60	180	0.071186705	1.300305228	-0.04424656
-300	60	200	0.073456699	1.291570628	-0.050031494
-300	60	220	0.078880939	1.269282761	-0.062735463
-300	60	240	0.087203803	1.243446846	-0.073627161
-300	60	260	0.0967074	1.223186	-0.082882013
-300	60	280	0.106146877	1.19457069	-0.1005725
-300	60	300	0.114428776	1.156265679	-0.116481825
-300	80	-300	0.153518595	1.203000339	0.151938216
-300	80	-280	0.141734847	1.235787655	0.131243351
-300	80	-260	0.129315132	1.266731289	0.111736721
-300	80	-240	0.116703296	1.283305129	0.09112074
-300	80	-220	0.108847183	1.302822225	0.078082525
-300	80	-200	0.097462451	1.318638592	0.070390906
-300	80	-180	0.087846785	1.328678019	0.054079863
-300	80	-160	0.07914962	1.339660392	0.044909033
-300	80	-140	0.081033259	1.348690342	0.035876458
-300	80	-120	0.07356668	1.352762582	0.029361955
-300	80	-100	0.073700332	1.357978465	0.023734079
-300	80	-80	0.06423528	1.366320964	0.016629471
-300	80	-60	0.062288602	1.368575052	0.011849949
-300	80	-40	0.060341924	1.370829139	0.007070428
-300	80	-20	0.059512012	1.371719663	0.003247842
-300	80	0	0.058263536	1.370933287	-0.000751156
-300	80	20	0.058164533	1.369258848	-0.00446031
-300	80	40	0.059696397	1.368430263	-0.008641901
-300	80	60	0.058960295	1.371030063	-0.016178898
-300	80	80	0.061966273	1.369085872	-0.017366889
-300	80	100	0.064673389	1.354437774	-0.026322403
-300	80	120	0.072193694	1.355241031	-0.028868987
-300	80	140	0.079426427	1.348999308	-0.041201206
-300	80	160	0.083625769	1.338150465	-0.046503344
-300	80	180	0.08896143	1.329467336	-0.054979293
-300	80	200	0.088150895	1.315185751	-0.068087709
-300	80	220	0.103884438	1.298385975	-0.076822601
-300	80	240	0.115011751	1.283591718	-0.093261508
-300	80	260	0.125737541	1.261842696	-0.113574507
-300	80	280	0.138813307	1.230735968	-0.134438995
-300	80	300	0.154843602	1.195566812	-0.153728268
-300	100	-300	0.194640829	1.26270993	0.187216079
-300	100	-280	0.173903012	1.28728066	0.161897999
-300	100	-260	0.156609331	1.310090659	0.128158776
-300	100	-240	0.139901512	1.330018622	0.110637836
-300	100	-220	0.132582738	1.347613804	0.095726085
-300	100	-200	0.118436572	1.35783825	0.078825239
-300	100	-180	0.109297804	1.366605072	0.063976978
-300	100	-160	0.099190163	1.372592043	0.050279735
-300	100	-140	0.090423337	1.37786327	0.041180261
-300	100	-120	0.084552299	1.383167072	0.034557031
-300	100	-100	0.080876888	1.384190314	0.022025247
-300	100	-80	0.076988637	1.385333295	0.019078008
-300	100	-60	0.066274968	1.384167252	0.015682525
-300	100	-40	0.073008724	1.390025067	0.009324516
-300	100	-20	0.069540044	1.389951301	0.00128356
-300	100	0	0.069441041	1.388276862	-0.002425595
-300	100	20	0.065750149	1.39141593	-0.004101582
-300	100	40	0.069326951	1.391100943	-0.008956888
-300	100	60	0.072494065	1.389291404	-0.019029913
-300	100	80	0.073464354	1.385276682	-0.022263551
-300	100	100	0.077930393	1.382893952	-0.026779635
-300	100	120	0.081712826	1.379737805	-0.032721188
-300	100	140	0.089137218	1.375858822	-0.044116197
-300	100	160	0.098167712	1.372678816	-0.055186472
-300	100	180	0.103503373	1.363995688	-0.063662421
-300	100	200	0.112887706	1.354356592	-0.078265497
-300	100	220	0.128085703	1.343538204	-0.095223611
-300	100	240	0.140482055	1.326425652	-0.116405718
-300	100	260	0.156571838	1.302172784	-0.13480037
-300	100	280	0.171808722	1.279886097	-0.164583692
-300	100	300	0.187122064	1.250672768	-0.190229775
-300	120	-300	0.221167666	1.314241461	0.21702463
-300	120	-280	0.197393616	1.337293093	0.184853721
-300	120	-260	0.184586981	1.358588053	0.147112851
-300	120	-240	0.163759865	1.375167628	0.128481684
-300	120	-220	0.143800357	1.382788517	0.104773997
-300	120	-200	0.130255072	1.389689093	0.082916315
-300	120	-180	0.118517013	1.397041338	0.071077163
-300	120	-160	0.108553883	1.402601729	0.055278755
-300	120	-140	0.099147794	1.404693906	0.044613346
-300	120	-120	0.091381997	1.406463486	0.036658229
-300	120	-100	0.084736168	1.409269861	0.02742957
-300	120	-80	0.079140871	1.412388697	0.019369854
-300	120	-60	0.074980236	1.412680542	0.013989224
-300	120	-40	0.069876264	1.413643567	0.008300125
-300	120	-20	0.069362549	1.414426318	0.004778427
-300	120	0	0.071590171	1.414099346	-0.000499203
-300	120	20	0.072105173	1.41421751	-0.00522597
-300	120	40	0.06987763	1.412770637	-0.009839115
-300	120	60	0.076378631	1.412235109	-0.016990062
-300	120	80	0.079072075	1.409086654	-0.022852334
-300	120	100	0.08359555	1.413044033	-0.028422056
-300	120	120	0.091456276	1.403152235	-0.037666307
-300	120	140	0.098572248	1.404255798	-0.04822475
-300	120	160	0.105153378	1.397952367	-0.059811535
-300	120	180	0.116051763	1.396399076	-0.073009285
-300	120	200	0.126115426	1.387288276	-0.08811202
-300	120	220	0.141706956	1.390392435	-0.105171099
-300	120	240	0.160791402	1.374657711	-0.131691383
-300	120	260	0.173610268	1.365815653	-0.15947306
-300	120	280	0.193893224	1.344792319	-0.185195195
-300	120	300	0.218233535	1.322910986	-0.221355982
-300	140	-300	0.23613032	1.40509413	0.238552339
-300	140	-280	0.213339513	1.42446531	0.199885657
-300	140	-260	0.186251411	1.429555624	0.160131594
-300	140	-240	0.163281651	1.437688617	0.132064828
-300	140	-220	0.151551325	1.442734886	0.109701301
-300	140	-200	0.135127336	1.441132014	0.090601905
-300	140	-180	0.120811321	1.444399235	0.072786771
-300	140	-160	0.110980586	1.442233506	0.058928796
-300	140	-140	0.098908021	1.442578429	0.044325971
-300	140	-120	0.091335719	1.441721213	0.036004718
-300	140	-100	0.085543059	1.442477396	0.02990076
-300	140	-80	0.079426956	1.44097925	0.019821659
-300	140	-60	0.072912374	1.440090114	0.013890715
-300	140	-40	0.071819448	1.438937604	0.008611479
-300	140	-20	0.07218608	1.438300899	0.003050546
-300	140	0	0.069628005	1.43953076	-0.001604369
-300	140	20	0.072012407	1.440210885	-0.006692389
-300	140	40	0.073109867	1.437617296	-0.010908508
-300	140	60	0.075235553	1.438200409	-0.017737207
-300	140	80	0.080781708	1.438688602	-0.023234331
-300	140	100	0.085808302	1.441993248	-0.030600455
-300	140	120	0.092795683	1.443914179	-0.038489801
-300	140	140	0.099715945	1.442431349	-0.04915474
-300	140	160	0.110429221	1.440135952	-0.060906988
-300	140	180	0.120245862	1.441456099	-0.072876477
-300	140	200	0.139642436	1.445688505	-0.096466672
-300	140	220	0.149744519	1.438557167	-0.111953369
-300	140	240	0.168365492	1.434529903	-0.138639639
-300	140	260	0.190424269	1.4309519	-0.167408376
-300	140	280	0.214980283	1.417422203	-0.204503353
-300	140	300	0.241952061	1.394399089	-0.246064698
-300	160	-300	0.256048068	1.507121115	0.253564682
-300	160	-280	0.223205772	1.506514101	0.207196508
-300	160	-260	0.194642108	1.510396181	0.166312547
-300	160	-240	0.162304038	1.503196666	0.129651192
-300	160	-220	0.149846719	1.493086398	0.113778109
-300	160	-200	0.132986788	1.491668408	0.089324974
-300	160	-180	0.115987951	1.491695239	0.06252191
-300	160	-160	0.109273853	1.485682997	0.055934621
-300	160	-140	0.098716996	1.482244864	0.043489212
-300	160	-120	0.088099381	1.480272997	0.038380118
-300	160	-100	0.079403363	1.470550341	0.025235941
-300	160	-80	0.073568891	1.467263047	0.018397869
-300	160	-60	0.06782235	1.465760531	0.013304791
-300	160	-40	0.059523123	1.46488437	0.007667499
-300	160	-20	0.0604104	1.464678437	0.003391559
-300	160	0	0.062797277	1.464548016	-0.000661064
-300	160	20	0.063905894	1.463528979	-0.006480802
-300	160	40	0.064902478	1.465205313	-0.009017715
-300	160	60	0.06742865	1.467832966	-0.017048552
-300	160	80	0.074451623	1.467602548	-0.02179833
-300	160	100	0.078631335	1.470365318	-0.028363143
-300	160	120	0.08482791	1.471701895	-0.033859803
-300	160	140	0.094764717	1.474492243	-0.051450137
-300	160	160	0.102990345	1.482800008	-0.058209198
-300	160	180	0.112503919	1.48764762	-0.067090923
-300	160	200	0.131697155	1.492914628	-0.090244649
-300	160	220	0.150211315	1.499136651	-0.112573217
-300	160	240	0.171563829	1.500835632	-0.140248552
-300	160	260	0.189235223	1.503722229	-0.166674351
-300	160	280	0.222106449	1.504133324	-0.209431557
-300	160	300	0.260136838	1.516209762	-0.256194686
-300	180	-300	0.250404036	1.6092354	0.24954233
-300	180	-280	0.211463165	1.592353004	0.195461879
-300	180	-260	0.186740318	1.577160139	0.160105758
-300	180	-240	0.163001474	1.571086579	0.125332101
-300	180	-220	0.140369993	1.560955944	0.099654016
-300	180	-200	0.121820992	1.546521619	0.079941085
-300	180	-180	0.108142287	1.533881829	0.063122302
-300	180	-160	0.095124898	1.524430587	0.04902072
-300	180	-140	0.081253808	1.519683814	0.039364787
-300	180	-120	0.069696447	1.509561523	0.025140415
-300	180	-100	0.064935836	1.501863393	0.020803338
-300	180	-80	0.059382209	1.49708776	0.013593439
-300	180	-60	0.055234691	1.493726408	0.011441164
-300	180	-40	0.053276734	1.489949377	0.006649057
-300	180	-20	0.04863472	1.491055976	0.003732571
-300	180	0	0.05051122	1.48947715	-0.000864416
-300	180	20	0.050956938	1.493221296	-0.006366555
-300	180	40	0.049607085	1.493335543	-0.010238838
-300	180	60	0.05544721	1.491941778	-0.015957677
-300	180	80	0.060493935	1.497536293	-0.019483522
-300	180	100	0.065340234	1.501928397	-0.02278091
-300	180	120	0.073301247	1.509678584	-0.028284059
-300	180	140	0.083476896	1.516117586	-0.040589073
-300	180	160	0.094723256	1.529206	-0.053639777
-300	180	180	0.105237713	1.533918728	-0.061694057
-300	180	200	0.121360009	1.537235153	-0.085466489
-300	180	220	0.137619775	1.555561762	-0.101571578
-300	180	240	0.161920609	1.567583956	-0.132114841
-300	180	260	0.187764391	1.585848276	-0.163798108
-300	180	280	0.215729776	1.595111594	-0.203522752
-300	180	300	0.253791062	1.600109906	-0.252296378
-300	200	-300	0.228137376	1.727607633	0.227444637
-300	200	-280	0.187305316	1.69092476	0.172653612
-300	200	-260	0.175092506	1.656673962	0.137864343
-300	200	-240	0.15110537	1.632019762	0.105575034
-300	200	-220	0.109173503	1.617138073	0.078241839
-300	200	-200	0.099311536	1.596289979	0.063633768
-300	200	-180	0.087969916	1.577838929	0.052016065
-300	200	-160	0.073717188	1.563369671	0.03743535
-300	200	-140	0.061549341	1.546954444	0.028484661
-300	200	-120	0.050375208	1.539107696	0.019502075
-300	200	-100	0.046344977	1.533469356	0.014003192
-300	200	-80	0.042396316	1.528718276	0.012753712
-300	200	-60	0.037346954	1.522950643	0.007317579
-300	200	-40	0.040844969	1.514015261	-0.005554908
-300	200	-20	0.033875591	1.512201837	0.002914579
-300	200	0	0.032294641	1.513447626	-0.001366268
-300	200	20	0.031451243	1.512274248	-0.003652873
-300	200	40	0.035203879	1.513468734	-0.006212502
-300	200	60	0.036428655	1.518735968	-0.010158895
-300	200	80	0.042503544	1.525164425	-0.012524251
-300	200	100	0.048371098	1.536063566	-0.017392196
-300	200	120	0.053732743	1.541342523	-0.024334824
-300	200	140	0.061782796	1.551494267	-0.030664502
-300	200	160	0.07189221	1.561770047	-0.040211124
-300	200	180	0.092712985	1.579665997	-0.055107145
-300	200	200	0.095765074	1.599003873	-0.070299793
-300	200	220	0.112704883	1.612742933	-0.087012635
-300	200	240	0.137614183	1.631217419	-0.113850521
-300	200	260	0.161733789	1.657870812	-0.141491831
-300	200	280	0.186490125	1.684172244	-0.179213566
-300	200	300	0.225806607	1.717866698	-0.227529687
-300	220	-300	0.182945797	1.818470674	0.185799437
-300	220	-280	0.151117468	1.778382075	0.138138721
-300	220	-260	0.127896382	1.729541513	0.106696717
-300	220	-240	0.104175522	1.697099254	0.078317924
-300	220	-220	0.08672807	1.665113176	0.061625356
-300	220	-200	0.067525231	1.640026183	0.042785674
-300	220	-180	0.05810421	1.617047198	0.031416862
-300	220	-160	0.044786653	1.598789875	0.023753834
-300	220	-140	0.034935487	1.587336336	0.007522482
-300	220	-120	0.023737794	1.566170355	0.006811219
-300	220	-100	0.02042643	1.553036836	0.00404627
-300	220	-80	0.018643874	1.539397224	0.005403024
-300	220	-60	0.012956762	1.534178382	0.000983989
-300	220	-40	0.006511271	1.532422418	0.000182793
-300	220	-20	0.00336746	1.529672291	-0.000403552
-300	220	0	0.005335445	1.52752243	-0.001281484
-300	220	20	0.005780863	1.529210968	-0.002223662
-300	220	40	0.007922691	1.53298843	-0.003945973
-300	220	60	0.012224112	1.538942142	-0.000958138
-300	220	80	0.015221756	1.545808281	-0.006691041
-300	220	100	0.017136311	1.554448171	-0.00803849
-300	220	120	0.026552952	1.563347882	-0.012191658
-300	220	140	0.033907784	1.581110669	-0.017223737
-300	220	160	0.043315806	1.596540438	-0.024357949
-300	220	180	0.055327742	1.614047851	-0.031955998
-300	220	200	0.070044418	1.637198998	-0.049236571
-300	220	220	0.083167684	1.667574493	-0.062121121
-300	220	240	0.103893595	1.696176399	-0.085470458
-300	220	260	0.128246139	1.734827305	-0.113437042
-300	220	280	0.152833053	1.770562521	-0.141022714
-300	220	300	0.18785125	1.811629181	-0.185441993
-300	240	-300	0.125848835	1.906686418	0.120817671
-300	240	-280	0.104594726	1.837274894	0.088864125
-300	240	-260	0.083040699	1.808675561	0.064767312
-300	240	-240	0.059453295	1.750757381	0.044413106
-300	240	-220	0.039624945	1.709386891	0.02529296
-300	240	-200	0.030874711	1.67394514	0.016753964
-300	240	-180	0.013218561	1.644678172	0.009619899
-300	240	-160	0.002765821	1.620928465	0.000492715
-300	240	-140	-0.007519511	1.5983366	-0.004008921
-300	240	-120	-0.006686025	1.585019364	-0.003077552
-300	240	-100	-0.0136448	1.573797175	-0.00766741
-300	240	-80	-0.017022985	1.563365939	-0.006329805
-300	240	-60	-0.020227901	1.553477063	-0.005405596
-300	240	-40	-0.025760721	1.548308498	-0.003553025
-300	240	-20	-0.026917641	1.545155668	-0.002256896
-300	240	0	-0.026371852	1.546201116	5.53E-05
-300	240	20	-0.024889879	1.544019298	0.00012174
-300	240	40	-0.024122443	1.547435169	0.003135777
-300	240	60	-0.020646794	1.549883902	0.003037408
-300	240	80	-0.019110581	1.560923245	0.001030071
-300	240	100	-0.013897819	1.570951207	0.004707133
-300	240	120	-0.008978568	1.586600033	0.003272979
-300	240	140	-0.001186594	1.602145265	-0.000994214
-300	240	160	0.00923617	1.615750622	-0.002060521
-300	240	180	0.017942499	1.648429705	-0.008804851
-300	240	200	0.028572681	1.673635283	-0.018518135
-300	240	220	0.03806343	1.704376466	-0.024492704
-300	240	240	0.058960525	1.744650886	-0.05611071
-300	240	260	0.075524574	1.795529291	-0.066993119
-300	240	280	0.092655793	1.849622388	-0.092035587
-300	240	300	0.136065712	1.900579045	-0.128458886
-300	260	-300	0.05492015	1.97300988	0.048349562
-300	260	-280	0.041331888	1.896018058	0.03342251
-300	260	-260	0.019392252	1.836171223	0.012833647
-300	260	-240	0.001790657	1.779986389	-0.006426513
-300	260	-220	-0.010432011	1.732814521	-0.011870372
-300	260	-200	-0.020166641	1.699812749	-0.0179979
-300	260	-180	-0.027588117	1.665261279	-0.018391512
-300	260	-160	-0.037028373	1.639488711	-0.022029295
-300	260	-140	-0.041728512	1.61796758	-0.022293302
-300	260	-120	-0.046587793	1.596088848	-0.02225219
-300	260	-100	-0.050236403	1.578867137	-0.017833002
-300	260	-80	-0.054367163	1.568458835	-0.016930725
-300	260	-60	-0.059308567	1.557863589	-0.014342719
-300	260	-40	-0.061370177	1.557846261	-0.013998854
-300	260	-20	-0.062529006	1.547196708	-0.00491515
