			Bx	By	Bz
300	-100	-220	9.88E-02	1.02E+00	-7.47E-02
300	-100	-200	8.95E-02	1.03E+00	-6.16E-02
300	-100	-180	7.84E-02	1.03E+00	-4.75E-02
300	-100	-160	7.37E-02	1.04E+00	-3.98E-02
300	-100	-140	6.67E-02	1.04E+00	-3.40E-02
300	-100	-120	6.19E-02	1.04E+00	-2.82E-02
300	-100	-100	5.80E-02	1.05E+00	-2.23E-02
300	-100	-80	5.35E-02	1.05E+00	-1.65E-02
300	-100	-60	4.88E-02	1.05E+00	-1.20E-02
300	-100	-40	4.71E-02	1.05E+00	-5.05E-03
300	-100	-20	4.58E-02	1.05E+00	-1.27E-03
300	-100	0	5.40E-02	1.05E+00	-6.54E-04
300	-100	20	4.98E-02	1.05E+00	5.48E-03
300	-100	40	5.31E-02	1.04E+00	3.36E-04
300	-100	60	5.27E-02	1.05E+00	1.03E-02
300	-100	80	5.60E-02	1.05E+00	1.66E-02
300	-100	100	5.45E-02	1.04E+00	1.90E-02
300	-100	120	6.05E-02	1.04E+00	2.47E-02
300	-100	140	6.58E-02	1.04E+00	3.52E-02
300	-100	160	7.10E-02	1.04E+00	3.79E-02
300	-100	180	8.13E-02	1.03E+00	5.25E-02
300	-100	200	9.23E-02	1.03E+00	6.82E-02
300	-100	220	1.01E-01	1.02E+00	7.49E-02
300	-100	240	1.09E-01	1.01E+00	8.88E-02
300	-100	260	1.24E-01	9.95E-01	1.11E-01
300	-100	280	1.37E-01	9.87E-01	1.38E-01
300	-100	300	1.48E-01	9.61E-01	1.52E-01
300	-80	-300	1.27E-01	9.08E-01	-1.18E-01
300	-80	-280	1.10E-01	9.48E-01	-1.12E-01
300	-80	-260	1.02E-01	9.61E-01	-9.41E-02
300	-80	-240	9.36E-02	9.74E-01	-7.68E-02
300	-80	-220	8.55E-02	9.90E-01	-6.45E-02
300	-80	-200	7.73E-02	9.98E-01	-5.35E-02
300	-80	-180	7.20E-02	1.00E+00	-4.54E-02
300	-80	-160	6.70E-02	1.01E+00	-3.73E-02
300	-80	-140	6.30E-02	1.01E+00	-2.88E-02
300	-80	-120	5.92E-02	1.02E+00	-2.29E-02
300	-80	-100	5.53E-02	1.03E+00	-1.70E-02
300	-80	-80	4.96E-02	1.03E+00	-1.59E-02
300	-80	-60	4.41E-02	1.03E+00	-8.69E-03
300	-80	-40	4.66E-02	1.03E+00	-6.17E-03
300	-80	-20	4.74E-02	1.03E+00	-2.79E-03
300	-80	0	4.82E-02	1.03E+00	5.94E-04
300	-80	20	5.00E-02	1.03E+00	-1.80E-03
300	-80	40	4.57E-02	1.03E+00	1.45E-02
300	-80	60	4.97E-02	1.03E+00	1.90E-02
300	-80	80	5.03E-02	1.03E+00	1.34E-02
300	-80	100	5.14E-02	1.03E+00	1.71E-02
300	-80	120	5.38E-02	1.02E+00	2.22E-02
300	-80	140	5.98E-02	1.02E+00	2.79E-02
300	-80	160	6.34E-02	1.01E+00	3.47E-02
300	-80	180	7.38E-02	1.01E+00	4.94E-02
300	-80	200	8.69E-02	1.00E+00	5.67E-02
300	-80	220	9.06E-02	9.90E-01	6.51E-02
300	-80	240	1.01E-01	9.82E-01	7.32E-02
300	-80	260	1.02E-01	9.67E-01	1.02E-01
300	-80	280	1.17E-01	9.40E-01	1.12E-01
300	-80	300	1.24E-01	9.16E-01	1.26E-01
300	-60	-300	1.03E-01	8.85E-01	-9.68E-02
300	-60	-280	9.10E-02	9.07E-01	-8.66E-02
300	-60	-260	8.15E-02	9.29E-01	-7.42E-02
300	-60	-240	7.47E-02	9.50E-01	-5.74E-02
300	-60	-220	6.94E-02	9.70E-01	-5.86E-02
300	-60	-200	6.26E-02	9.77E-01	-4.35E-02
300	-60	-180	6.17E-02	9.89E-01	-3.96E-02
300	-60	-160	5.93E-02	9.98E-01	-2.81E-02
300	-60	-140	5.37E-02	1.00E+00	-2.36E-02
300	-60	-120	4.81E-02	1.01E+00	-1.91E-02
300	-60	-100	4.25E-02	1.01E+00	-1.46E-02
300	-60	-80	4.01E-02	1.01E+00	-1.25E-02
300	-60	-60	3.86E-02	1.02E+00	-8.09E-03
300	-60	-40	3.90E-02	1.02E+00	-4.29E-03
300	-60	-20	3.94E-02	1.02E+00	-4.93E-04
300	-60	0	4.00E-02	1.02E+00	-2.30E-03
300	-60	20	4.09E-02	1.02E+00	-9.55E-04
300	-60	40	4.23E-02	1.02E+00	1.47E-02
300	-60	60	4.02E-02	1.02E+00	1.23E-02
300	-60	80	4.07E-02	1.01E+00	1.03E-02
300	-60	100	4.19E-02	1.01E+00	1.40E-02
300	-60	120	4.09E-02	1.01E+00	1.64E-02
300	-60	140	4.83E-02	1.00E+00	2.38E-02
300	-60	160	5.44E-02	9.95E-01	3.31E-02
300	-60	180	5.72E-02	9.83E-01	4.13E-02
300	-60	200	6.90E-02	9.69E-01	4.34E-02
300	-60	220	7.06E-02	9.59E-01	5.26E-02
300	-60	240	7.53E-02	9.46E-01	6.05E-02
300	-60	260	8.27E-02	9.27E-01	7.32E-02
300	-60	280	9.04E-02	8.97E-01	8.92E-02
300	-60	300	9.75E-02	8.74E-01	9.75E-02
300	-40	-300	7.89E-02	8.64E-01	-7.48E-02
300	-40	-280	6.85E-02	8.87E-01	-6.39E-02
300	-40	-260	5.81E-02	9.09E-01	-5.30E-02
300	-40	-240	5.43E-02	9.26E-01	-3.65E-02
300	-40	-220	5.01E-02	9.47E-01	-3.75E-02
300	-40	-200	4.13E-02	9.59E-01	-3.23E-02
300	-40	-180	4.11E-02	9.72E-01	-2.88E-02
300	-40	-160	3.83E-02	9.79E-01	-2.35E-02
300	-40	-140	3.54E-02	9.85E-01	-1.83E-02
300	-40	-120	3.26E-02	9.94E-01	-1.37E-02
300	-40	-100	2.95E-02	9.99E-01	-1.04E-02
300	-40	-80	2.76E-02	1.00E+00	-8.53E-03
300	-40	-60	2.71E-02	1.00E+00	-5.96E-03
300	-40	-40	2.75E-02	1.01E+00	-2.16E-03
300	-40	-20	2.82E-02	1.01E+00	-1.72E-03
300	-40	0	2.91E-02	1.01E+00	-3.71E-04
300	-40	20	2.99E-02	1.01E+00	9.75E-04
300	-40	40	3.05E-02	1.01E+00	4.41E-03
300	-40	60	3.08E-02	1.00E+00	5.67E-03
300	-40	80	3.12E-02	9.95E-01	7.20E-03
300	-40	100	3.24E-02	9.92E-01	1.09E-02
300	-40	120	3.36E-02	9.89E-01	1.46E-02
300	-40	140	3.88E-02	9.84E-01	2.07E-02
300	-40	160	3.46E-02	9.79E-01	1.85E-02
300	-40	180	4.99E-02	9.57E-01	2.07E-02
300	-40	200	4.42E-02	9.43E-01	3.55E-02
300	-40	220	4.93E-02	9.37E-01	4.04E-02
300	-40	240	5.34E-02	9.22E-01	4.44E-02
300	-40	260	5.87E-02	9.00E-01	5.23E-02
300	-40	280	6.37E-02	8.78E-01	6.02E-02
300	-40	300	6.91E-02	8.49E-01	7.07E-02
300	-20	-300	4.08E-02	8.35E-01	-4.26E-02
300	-20	-280	4.59E-02	8.66E-01	-4.11E-02
300	-20	-260	3.07E-02	9.00E-01	-2.96E-02
300	-20	-240	2.89E-02	9.16E-01	-2.47E-02
300	-20	-220	2.73E-02	9.30E-01	-2.07E-02
300	-20	-200	1.72E-02	9.51E-01	-2.29E-02
300	-20	-180	1.47E-02	9.62E-01	-9.39E-03
300	-20	-160	1.82E-02	9.77E-01	-1.35E-02
300	-20	-140	1.96E-02	9.80E-01	-1.17E-02
300	-20	-120	1.73E-02	9.86E-01	-8.45E-03
300	-20	-100	1.50E-02	9.91E-01	-5.18E-03
300	-20	-80	1.62E-02	9.93E-01	-8.45E-03
300	-20	-60	1.57E-02	9.92E-01	-3.83E-03
300	-20	-40	1.64E-02	9.95E-01	-1.13E-03
300	-20	-20	1.73E-02	9.97E-01	2.13E-04
300	-20	0	1.81E-02	9.99E-01	1.56E-03
300	-20	20	1.09E-02	9.97E-01	-6.21E-04
300	-20	40	2.10E-02	9.94E-01	-2.25E-03
300	-20	60	2.13E-02	9.87E-01	-9.82E-04
300	-20	80	1.97E-02	9.89E-01	2.99E-03
300	-20	100	2.14E-02	9.87E-01	8.31E-03
300	-20	120	2.36E-02	9.86E-01	1.30E-02
300	-20	140	2.03E-02	9.79E-01	1.39E-02
300	-20	160	2.20E-02	9.68E-01	5.05E-03
300	-20	180	2.69E-02	9.58E-01	8.97E-03
300	-20	200	2.42E-02	9.44E-01	2.14E-02
300	-20	220	2.88E-02	9.30E-01	2.76E-02
300	-20	240	2.96E-02	9.10E-01	2.61E-02
300	-20	260	3.28E-02	8.88E-01	2.73E-02
300	-20	280	3.52E-02	8.61E-01	3.71E-02
300	-20	300	4.19E-02	8.40E-01	4.11E-02
300	0	-300	9.28E-03	8.40E-01	-1.58E-02
300	0	-280	8.93E-03	8.65E-01	-1.22E-02
300	0	-260	8.66E-03	8.88E-01	-8.47E-03
300	0	-240	6.81E-03	9.07E-01	-8.91E-03
300	0	-220	4.50E-03	9.25E-01	-5.45E-03
300	0	-200	-7.72E-05	9.42E-01	-4.21E-03
300	0	-180	1.04E-03	9.53E-01	5.09E-03
300	0	-160	1.79E-03	9.67E-01	-4.90E-03
300	0	-140	3.24E-03	9.75E-01	-4.31E-03
300	0	-120	4.69E-03	9.83E-01	-3.72E-03
300	0	-100	4.74E-04	9.82E-01	6.88E-05
300	0	-80	4.74E-03	9.93E-01	-2.97E-03
300	0	-60	4.09E-03	9.96E-01	-4.05E-03
300	0	-40	4.76E-03	9.96E-01	-8.32E-04
300	0	-20	4.85E-03	9.98E-01	2.65E-04
300	0	0	9.40E-03	9.90E-01	4.41E-03
300	0	20	1.82E-03	1.00E+00	1.25E-05
300	0	40	6.54E-03	9.97E-01	-1.80E-03
300	0	60	7.11E-03	9.94E-01	-8.87E-04
300	0	80	7.68E-03	9.91E-01	2.27E-05
300	0	100	8.36E-03	9.88E-01	5.34E-03
300	0	120	5.05E-03	9.81E-01	6.21E-03
300	0	140	4.34E-03	9.72E-01	2.09E-03
300	0	160	2.90E-03	9.66E-01	-1.28E-03
300	0	180	3.80E-03	9.58E-01	-2.80E-03
300	0	200	4.12E-03	9.44E-01	7.24E-03
300	0	220	6.98E-03	9.27E-01	8.69E-03
300	0	240	6.07E-03	9.06E-01	5.30E-03
300	0	260	1.59E-02	8.76E-01	-4.65E-03
300	0	280	7.24E-03	8.60E-01	9.27E-03
300	0	300	9.85E-03	8.30E-01	1.35E-02
300	20	-300	-2.37E-02	8.38E-01	1.62E-02
300	20	-280	-1.94E-02	8.70E-01	7.83E-03
300	20	-260	-2.21E-02	8.91E-01	1.77E-02
300	20	-240	-1.35E-02	9.17E-01	9.86E-03
300	20	-220	-1.81E-02	9.33E-01	1.11E-02
300	20	-200	-2.11E-02	9.49E-01	1.11E-02
300	20	-180	-1.69E-02	9.56E-01	1.01E-02
300	20	-160	-1.43E-02	9.65E-01	3.08E-03
300	20	-140	-1.29E-02	9.73E-01	3.68E-03
300	20	-120	-1.12E-02	9.78E-01	1.89E-03
300	20	-100	-9.45E-03	9.84E-01	-3.71E-04
300	20	-80	-1.24E-02	9.87E-01	2.63E-03
300	20	-60	-1.11E-02	9.90E-01	9.94E-04
300	20	-40	-1.17E-02	9.93E-01	-1.13E-03
300	20	-20	-1.23E-02	9.96E-01	4.02E-04
300	20	0	-1.29E-02	9.99E-01	1.94E-03
300	20	20	-6.36E-03	9.95E-01	1.54E-03
300	20	40	-1.06E-02	9.99E-01	-4.42E-03
300	20	60	-7.70E-03	9.97E-01	-3.79E-03
300	20	80	-4.78E-03	9.94E-01	-3.16E-03
300	20	100	-1.02E-02	9.83E-01	-1.48E-03
300	20	120	-1.34E-02	9.76E-01	-8.75E-04
300	20	140	-1.48E-02	9.70E-01	-4.24E-03
300	20	160	-1.62E-02	9.63E-01	-7.61E-03
300	20	180	-1.77E-02	9.57E-01	-1.10E-02
300	20	200	-1.59E-02	9.45E-01	-6.89E-03
300	20	220	-1.66E-02	9.23E-01	-1.21E-02
300	20	240	-1.58E-02	9.06E-01	-1.66E-02
300	20	260	-1.39E-02	8.89E-01	-2.17E-02
300	20	280	-1.64E-02	8.65E-01	-1.39E-02
300	20	300	-2.19E-02	8.32E-01	-2.06E-02
300	40	-300	-5.66E-02	8.36E-01	4.81E-02
300	40	-280	-4.32E-02	8.78E-01	4.40E-02
300	40	-260	-4.28E-02	9.02E-01	5.04E-02
300	40	-240	-3.61E-02	9.25E-01	2.64E-02
300	40	-220	-4.07E-02	9.41E-01	2.76E-02
300	40	-200	-3.59E-02	9.51E-01	2.17E-02
300	40	-180	-3.49E-02	9.60E-01	1.52E-02
300	40	-160	-2.99E-02	9.69E-01	1.15E-02
300	40	-140	-2.73E-02	9.74E-01	1.26E-02
300	40	-120	-2.59E-02	9.84E-01	7.99E-03
300	40	-100	-2.41E-02	9.90E-01	5.73E-03
300	40	-80	-2.36E-02	9.96E-01	4.83E-03
300	40	-60	-2.23E-02	9.98E-01	3.20E-03
300	40	-40	-2.18E-02	1.00E+00	2.02E-03
300	40	-20	-2.24E-02	1.00E+00	3.55E-03
300	40	0	-2.25E-02	1.00E+00	2.86E-04
300	40	20	-1.94E-02	1.00E+00	-1.14E-04
300	40	40	-2.12E-02	9.99E-01	-2.33E-03
300	40	60	-2.47E-02	1.00E+00	-6.68E-03
300	40	80	-2.51E-02	9.95E-01	-1.20E-02
300	40	100	-2.57E-02	9.90E-01	-1.19E-02
300	40	120	-3.07E-02	9.82E-01	-7.99E-03
300	40	140	-3.18E-02	9.74E-01	-1.13E-02
300	40	160	-3.54E-02	9.61E-01	-1.39E-02
300	40	180	-3.68E-02	9.54E-01	-1.73E-02
300	40	200	-4.93E-02	9.52E-01	-2.34E-02
300	40	220	-4.75E-02	9.35E-01	-2.85E-02
300	40	240	-4.56E-02	9.18E-01	-3.36E-02
300	40	260	-4.38E-02	9.01E-01	-3.87E-02
300	40	280	-5.22E-02	8.75E-01	-5.17E-02
300	40	300	-5.62E-02	8.45E-01	-5.08E-02
300	60	-300	-8.73E-02	8.73E-01	8.46E-02
300	60	-280	-8.23E-02	9.01E-01	7.11E-02
300	60	-260	-6.91E-02	9.08E-01	4.75E-02
300	60	-240	-6.49E-02	9.24E-01	5.14E-02
300	60	-220	-5.26E-02	9.42E-01	3.63E-02
300	60	-200	-5.08E-02	9.53E-01	3.22E-02
300	60	-180	-5.05E-02	9.77E-01	3.44E-02
300	60	-160	-4.39E-02	9.85E-01	1.99E-02
300	60	-140	-4.08E-02	9.91E-01	1.82E-02
300	60	-120	-3.98E-02	9.97E-01	1.41E-02
300	60	-100	-3.88E-02	1.00E+00	1.01E-02
300	60	-80	-3.71E-02	1.00E+00	9.58E-03
300	60	-60	-3.35E-02	1.01E+00	5.40E-03
300	60	-40	-3.18E-02	1.01E+00	5.17E-03
300	60	-20	-3.22E-02	1.01E+00	1.23E-03
300	60	0	-3.19E-02	1.01E+00	-9.85E-05
300	60	20	-3.25E-02	1.01E+00	-1.77E-03
300	60	40	-3.36E-02	1.01E+00	-3.85E-03
300	60	60	-3.42E-02	1.00E+00	-6.79E-03
300	60	80	-3.80E-02	1.00E+00	-1.11E-02
300	60	100	-3.86E-02	1.00E+00	-2.52E-02
300	60	120	-4.79E-02	1.00E+00	-1.58E-02
300	60	140	-4.40E-02	9.88E-01	-2.00E-02
300	60	160	-4.49E-02	9.82E-01	-2.27E-02
300	60	180	-4.59E-02	9.75E-01	-2.54E-02
300	60	200	-6.29E-02	9.62E-01	-3.42E-02
300	60	220	-7.19E-02	9.49E-01	-4.30E-02
300	60	240	-5.15E-02	9.51E-01	-5.70E-02
300	60	260	-7.36E-02	9.14E-01	-5.58E-02
300	60	280	-8.83E-02	8.89E-01	-7.94E-02
300	60	300	-7.51E-02	8.61E-01	-8.24E-02
300	80	-300	-1.13E-01	8.93E-01	1.11E-01
300	80	-280	-1.00E-01	9.18E-01	9.30E-02
300	80	-260	-8.94E-02	9.41E-01	7.72E-02
300	80	-240	-8.76E-02	9.62E-01	6.47E-02
300	80	-220	-7.98E-02	9.70E-01	5.46E-02
300	80	-200	-7.11E-02	9.87E-01	4.05E-02
300	80	-180	-6.53E-02	9.96E-01	3.78E-02
300	80	-160	-5.79E-02	1.00E+00	2.84E-02
300	80	-140	-5.43E-02	1.01E+00	2.38E-02
300	80	-120	-5.33E-02	1.01E+00	1.98E-02
300	80	-100	-5.18E-02	1.02E+00	1.55E-02
300	80	-80	-4.67E-02	1.02E+00	9.46E-03
300	80	-60	-4.38E-02	1.02E+00	6.04E-03
300	80	-40	-4.31E-02	1.02E+00	3.32E-03
300	80	-20	-4.20E-02	1.02E+00	1.80E-03
300	80	0	-4.07E-02	1.02E+00	2.03E-04
300	80	20	-4.19E-02	1.02E+00	-2.68E-03
300	80	40	-4.24E-02	1.02E+00	-5.62E-03
300	80	60	-4.19E-02	1.02E+00	-5.25E-03
300	80	80	-4.74E-02	1.02E+00	-1.13E-02
300	80	100	-5.25E-02	1.02E+00	-1.71E-02
300	80	120	-5.51E-02	1.01E+00	-2.40E-02
300	80	140	-5.60E-02	1.01E+00	-2.66E-02
300	80	160	-5.69E-02	1.00E+00	-2.93E-02
300	80	180	-6.45E-02	9.93E-01	-3.83E-02
300	80	200	-7.34E-02	9.83E-01	-4.64E-02
300	80	220	-8.24E-02	9.71E-01	-5.53E-02
300	80	240	-9.14E-02	9.59E-01	-6.41E-02
300	80	260	-9.98E-02	9.28E-01	-9.01E-02
300	80	280	-8.36E-02	8.97E-01	-7.52E-02
300	80	300	-1.06E-01	9.04E-01	-1.22E-01
300	100	-300	-1.40E-01	9.41E-01	1.37E-01
300	100	-280	-1.27E-01	9.66E-01	1.18E-01
300	100	-260	-1.16E-01	9.83E-01	9.55E-02
300	100	-240	-1.01E-01	9.94E-01	7.28E-02
300	100	-220	-9.53E-02	1.00E+00	6.27E-02
300	100	-200	-8.76E-02	1.01E+00	5.48E-02
300	100	-180	-8.05E-02	1.02E+00	4.61E-02
300	100	-160	-6.48E-02	1.01E+00	3.27E-02
300	100	-140	-6.76E-02	1.03E+00	2.87E-02
300	100	-120	-6.10E-02	1.03E+00	2.26E-02
300	100	-100	-5.44E-02	1.03E+00	1.64E-02
300	100	-80	-5.33E-02	1.03E+00	1.17E-02
300	100	-60	-4.91E-02	1.03E+00	6.60E-03
300	100	-40	-4.84E-02	1.03E+00	3.82E-03
300	100	-20	-4.78E-02	1.03E+00	2.01E-03
300	100	0	-4.70E-02	1.03E+00	-2.79E-04
300	100	20	-5.07E-02	1.03E+00	-4.45E-03
300	100	40	-5.13E-02	1.03E+00	-7.40E-03
300	100	60	-5.12E-02	1.03E+00	-5.40E-03
300	100	80	-5.29E-02	1.03E+00	-1.58E-02
300	100	100	-5.86E-02	1.03E+00	-2.01E-02
300	100	120	-6.35E-02	1.03E+00	-2.69E-02
300	100	140	-6.80E-02	1.03E+00	-3.33E-02
300	100	160	-6.89E-02	1.02E+00	-3.59E-02
300	100	180	-7.50E-02	1.02E+00	-4.28E-02
300	100	200	-8.39E-02	1.01E+00	-5.86E-02
300	100	220	-9.29E-02	9.93E-01	-6.75E-02
300	100	240	-1.02E-01	9.79E-01	-8.35E-02
300	100	260	-1.13E-01	9.71E-01	-9.80E-02
300	100	280	-1.35E-01	9.57E-01	-1.16E-01
300	100	300	-1.31E-01	9.28E-01	-1.34E-01
300	120	-300	-1.67E-01	9.90E-01	1.63E-01
300	120	-280	-1.49E-01	1.00E+00	1.33E-01
300	120	-260	-1.31E-01	1.02E+00	1.08E-01
300	120	-240	-1.14E-01	1.03E+00	8.03E-02
300	120	-220	-1.08E-01	1.05E+00	8.09E-02
300	120	-200	-9.84E-02	1.05E+00	6.11E-02
300	120	-180	-9.13E-02	1.05E+00	4.46E-02
300	120	-160	-7.96E-02	1.05E+00	3.03E-02
300	120	-140	-6.63E-02	1.05E+00	3.60E-02
300	120	-120	-6.31E-02	1.04E+00	3.13E-02
300	120	-100	-5.99E-02	1.05E+00	1.75E-02
300	120	-80	-5.33E-02	1.05E+00	1.13E-02
300	120	-60	-5.20E-02	1.05E+00	-2.18E-03
300	120	-40	-5.33E-02	1.05E+00	4.27E-03
300	120	-20	-5.32E-02	1.05E+00	2.50E-03
300	120	0	-5.34E-02	1.05E+00	-7.62E-04
300	120	20	-5.96E-02	1.05E+00	-6.23E-03
300	120	40	-5.51E-02	1.05E+00	4.64E-04
300	120	60	-6.06E-02	1.05E+00	-5.56E-03
300	120	80	-5.90E-02	1.04E+00	-1.89E-02
300	120	100	-6.47E-02	1.04E+00	-2.31E-02
300	120	120	-7.04E-02	1.04E+00	-2.76E-02
300	120	140	-7.45E-02	1.04E+00	-3.31E-02
300	120	160	-7.68E-02	1.04E+00	-3.80E-02
300	120	180	-8.55E-02	1.04E+00	-4.73E-02
300	120	200	-9.45E-02	1.03E+00	-7.09E-02
300	120	220	-1.04E-01	1.03E+00	-7.73E-02
300	120	240	-1.16E-01	1.02E+00	-9.11E-02
300	120	260	-1.26E-01	1.01E+00	-1.06E-01
300	120	280	-1.41E-01	1.01E+00	-1.35E-01
300	120	300	-1.57E-01	9.87E-01	-1.63E-01
300	140	-300	-1.74E-01	1.05E+00	1.71E-01
300	140	-280	-1.59E-01	1.05E+00	1.43E-01
300	140	-260	-1.43E-01	1.06E+00	1.19E-01
300	140	-240	-1.25E-01	1.07E+00	9.90E-02
300	140	-220	-1.11E-01	1.07E+00	8.12E-02
300	140	-200	-1.00E-01	1.07E+00	6.24E-02
300	140	-180	-9.03E-02	1.08E+00	4.72E-02
300	140	-160	-7.88E-02	1.08E+00	3.27E-02
300	140	-140	-7.36E-02	1.08E+00	2.93E-02
300	140	-120	-6.62E-02	1.07E+00	2.70E-02
300	140	-100	-6.30E-02	1.07E+00	2.22E-02
300	140	-80	-6.04E-02	1.07E+00	9.76E-03
300	140	-60	-5.32E-02	1.07E+00	1.19E-03
300	140	-40	-5.31E-02	1.07E+00	4.13E-03
300	140	-20	-5.12E-02	1.07E+00	2.09E-03
300	140	0	-4.93E-02	1.07E+00	4.85E-05
300	140	20	-4.76E-02	1.08E+00	-1.52E-02
300	140	40	-4.54E-02	1.08E+00	-3.32E-03
300	140	60	-5.73E-02	1.06E+00	-1.49E-02
300	140	80	-6.13E-02	1.07E+00	-1.85E-02
300	140	100	-6.54E-02	1.07E+00	-2.21E-02
300	140	120	-6.94E-02	1.07E+00	-2.62E-02
300	140	140	-7.35E-02	1.07E+00	-3.18E-02
300	140	160	-7.90E-02	1.07E+00	-3.84E-02
300	140	180	-9.04E-02	1.06E+00	-5.67E-02
300	140	200	-1.03E-01	1.06E+00	-6.33E-02
300	140	220	-1.18E-01	1.07E+00	-8.37E-02
300	140	240	-1.29E-01	1.07E+00	-9.78E-02
300	140	260	-1.43E-01	1.07E+00	-1.24E-01
300	140	280	-1.54E-01	1.05E+00	-1.43E-01
300	140	300	-1.59E-01	1.04E+00	-1.80E-01
300	160	-300	-1.76E-01	1.12E+00	1.76E-01
300	160	-280	-1.61E-01	1.13E+00	1.48E-01
300	160	-260	-1.43E-01	1.12E+00	1.21E-01
300	160	-240	-1.24E-01	1.12E+00	9.39E-02
300	160	-220	-1.12E-01	1.11E+00	7.83E-02
300	160	-200	-1.01E-01	1.10E+00	6.41E-02
300	160	-180	-8.94E-02	1.10E+00	4.99E-02
300	160	-160	-7.66E-02	1.10E+00	3.08E-02
300	160	-140	-7.15E-02	1.10E+00	2.75E-02
300	160	-120	-6.73E-02	1.09E+00	2.27E-02
300	160	-100	-6.45E-02	1.09E+00	1.41E-02
300	160	-80	-5.52E-02	1.09E+00	1.37E-02
300	160	-60	-4.93E-02	1.08E+00	6.06E-03
300	160	-40	-4.94E-02	1.09E+00	3.98E-03
300	160	-20	-4.77E-02	1.09E+00	1.98E-03
300	160	0	-4.61E-02	1.09E+00	-8.14E-06
300	160	20	-4.52E-02	1.09E+00	-2.46E-03
300	160	40	-4.80E-02	1.10E+00	-1.69E-02
300	160	60	-5.58E-02	1.10E+00	-1.29E-02
300	160	80	-6.06E-02	1.10E+00	-1.59E-02
300	160	100	-6.47E-02	1.10E+00	-1.95E-02
300	160	120	-6.88E-02	1.11E+00	-2.30E-02
300	160	140	-7.06E-02	1.10E+00	-3.10E-02
300	160	160	-7.91E-02	1.10E+00	-4.38E-02
300	160	180	-8.80E-02	1.11E+00	-5.27E-02
300	160	200	-1.01E-01	1.12E+00	-6.37E-02
300	160	220	-1.15E-01	1.11E+00	-8.11E-02
300	160	240	-1.29E-01	1.11E+00	-9.88E-02
300	160	260	-1.47E-01	1.11E+00	-1.25E-01
300	160	280	-1.67E-01	1.11E+00	-1.55E-01
300	160	300	-1.83E-01	1.10E+00	-1.89E-01
300	180	-300	-1.85E-01	1.20E+00	1.78E-01
300	180	-280	-1.60E-01	1.18E+00	1.43E-01
300	180	-260	-1.39E-01	1.18E+00	1.13E-01
300	180	-240	-1.18E-01	1.17E+00	8.44E-02
300	180	-220	-1.05E-01	1.16E+00	6.94E-02
300	180	-200	-8.86E-02	1.15E+00	5.98E-02
300	180	-180	-7.54E-02	1.15E+00	4.49E-02
300	180	-160	-7.07E-02	1.13E+00	3.03E-02
300	180	-140	-6.33E-02	1.13E+00	2.43E-02
300	180	-120	-5.58E-02	1.12E+00	1.83E-02
300	180	-100	-5.12E-02	1.12E+00	1.38E-02
300	180	-80	-4.55E-02	1.12E+00	5.01E-03
300	180	-60	-3.87E-02	1.11E+00	7.02E-03
300	180	-40	-3.92E-02	1.10E+00	7.52E-03
300	180	-20	-3.70E-02	1.11E+00	1.25E-03
300	180	0	-3.53E-02	1.11E+00	-7.39E-04
300	180	20	-3.27E-02	1.11E+00	-1.73E-03
300	180	40	-3.19E-02	1.11E+00	-9.59E-03
300	180	60	-3.76E-02	1.11E+00	-1.04E-02
300	180	80	-4.60E-02	1.11E+00	-1.25E-02
300	180	100	-5.48E-02	1.11E+00	-1.57E-02
300	180	120	-5.96E-02	1.12E+00	-1.92E-02
300	180	140	-6.38E-02	1.12E+00	-2.87E-02
300	180	160	-6.81E-02	1.13E+00	-3.44E-02
300	180	180	-7.21E-02	1.14E+00	-4.06E-02
300	180	200	-8.98E-02	1.15E+00	-6.18E-02
300	180	220	-1.06E-01	1.15E+00	-7.94E-02
300	180	240	-1.20E-01	1.16E+00	-9.81E-02
300	180	260	-1.34E-01	1.17E+00	-1.14E-01
300	180	280	-1.48E-01	1.19E+00	-1.42E-01
300	180	300	-1.93E-01	1.19E+00	-1.89E-01
300	200	-300	-1.57E-01	1.28E+00	1.62E-01
300	200	-280	-1.38E-01	1.25E+00	1.32E-01
300	200	-260	-1.18E-01	1.23E+00	1.02E-01
300	200	-240	-9.78E-02	1.22E+00	7.40E-02
300	200	-220	-8.51E-02	1.20E+00	6.06E-02
300	200	-200	-7.36E-02	1.18E+00	4.24E-02
300	200	-180	-5.83E-02	1.17E+00	1.60E-02
300	200	-160	-7.19E-02	1.17E+00	3.39E-02
300	200	-140	-4.80E-02	1.14E+00	1.81E-02
300	200	-120	-4.32E-02	1.14E+00	1.36E-02
300	200	-100	-3.83E-02	1.13E+00	9.06E-03
300	200	-80	-3.01E-02	1.13E+00	3.38E-03
300	200	-60	-2.32E-02	1.13E+00	1.88E-03
300	200	-40	-2.11E-02	1.13E+00	2.96E-03
300	200	-20	-2.59E-02	1.12E+00	1.85E-03
300	200	0	-2.45E-02	1.12E+00	-1.47E-03
300	200	20	-2.28E-02	1.12E+00	-3.46E-03
300	200	40	-1.59E-02	1.12E+00	-5.47E-03
300	200	60	-2.18E-02	1.13E+00	-6.28E-03
300	200	80	-2.72E-02	1.13E+00	-1.01E-02
300	200	100	-3.47E-02	1.14E+00	-1.46E-02
300	200	120	-4.15E-02	1.14E+00	-1.70E-02
